year,series_type,series_name,series_href
1984,International,"New Zealand in Sri Lanka ODI Series, 1984",https://www.cricbuzz.com/cricket-series/510/new-zealand-in-sri-lanka-odi-series-1984/matches
1984,International,"England in Pakistan Test Series, 1984",https://www.cricbuzz.com/cricket-series/1268/england-in-pakistan-test-series-1984/matches
1984,International,"Australia in West Indies, 1984",https://www.cricbuzz.com/cricket-series/1270/australia-in-west-indies-1984/matches
1984,International,"Australia in West Indies ODI Series, 1984",https://www.cricbuzz.com/cricket-series/512/australia-in-west-indies-odi-series-1984/matches
1984,International,"England in New Zealand ODI Series, 1984",https://www.cricbuzz.com/cricket-series/508/england-in-new-zealand-odi-series-1984/matches
1984,International,"England in New Zealand Test Series, 1984",https://www.cricbuzz.com/cricket-series/1267/england-in-new-zealand-test-series-1984/matches
1984,International,"Australia, Pakistan, West Indies in Australia, 1984",https://www.cricbuzz.com/cricket-series/507/australia-pakistan-west-indies-in-australia-1984/matches
1984,Women,England Women tour of Australia 1984-85,https://www.cricbuzz.com/cricket-series/4870/england-women-tour-of-australia-1984-85/matches
1984,Women,"New Zealand Women tour of Netherlands, 1984",https://www.cricbuzz.com/cricket-series/7970/new-zealand-women-tour-of-netherlands-1984/matches
1984,Women,New Zealand Women tour of England 1984,https://www.cricbuzz.com/cricket-series/4723/new-zealand-women-tour-of-england-1984/matches
1984,Women,Australia Women tour of India 1983-84,https://www.cricbuzz.com/cricket-series/4763/australia-women-tour-of-india-1983-84/matches
1985,International,"India in Australia Test Series, 1985-86",https://www.cricbuzz.com/cricket-series/1283/india-in-australia-test-series-1985-86/matches
1985,International,"West Indies in Pakistan ODI Series, 1985",https://www.cricbuzz.com/cricket-series/528/west-indies-in-pakistan-odi-series-1985/matches
1985,International,"India, Pakistan, West Indies in United Arab Emirates, 1985",https://www.cricbuzz.com/cricket-series/527/india-pakistan-west-indies-in-united-arab-emirates-1985/matches
1985,International,"New Zealand in Australia, 1985",https://www.cricbuzz.com/cricket-series/1282/new-zealand-in-australia-1985/matches
1985,International,"Sri Lanka in Pakistan Test Series, 1985",https://www.cricbuzz.com/cricket-series/1281/sri-lanka-in-pakistan-test-series-1985/matches
1985,International,"Sri Lanka in Pakistan ODI Series, 1985",https://www.cricbuzz.com/cricket-series/526/sri-lanka-in-pakistan-odi-series-1985/matches
1985,International,"India in Sri Lanka Test Series, 1985",https://www.cricbuzz.com/cricket-series/1280/india-in-sri-lanka-test-series-1985/matches
1985,International,"India in Sri Lanka ODI Series, 1985",https://www.cricbuzz.com/cricket-series/525/india-in-sri-lanka-odi-series-1985/matches
1985,International,"Australia in England, 1985",https://www.cricbuzz.com/cricket-series/1279/australia-in-england-1985/matches
1985,International,"Australia in England, 1985",https://www.cricbuzz.com/cricket-series/524/australia-in-england-1985/matches
1985,International,"New Zealand in West Indies Test Series, 1985",https://www.cricbuzz.com/cricket-series/1278/new-zealand-in-west-indies-test-series-1985/matches
1985,International,"Australia, England, India, Pakistan in United Arab Emirates, 1985",https://www.cricbuzz.com/cricket-series/522/australia-england-india-pakistan-in-united-arab-emirates-1985/matches
1985,International,"New Zealand in West Indies ODI Series, 1985",https://www.cricbuzz.com/cricket-series/523/new-zealand-in-west-indies-odi-series-1985/matches
1985,International,"Benson Hedges World Championship of Cricket, 1985",https://www.cricbuzz.com/cricket-series/521/benson-hedges-world-championship-of-cricket-1985/matches
1985,International,"Pakistan in New Zealand Test Series, 1985",https://www.cricbuzz.com/cricket-series/1277/pakistan-in-new-zealand-test-series-1985/matches
1985,International,"Pakistan in New Zealand ODI Series, 1985",https://www.cricbuzz.com/cricket-series/520/pakistan-in-new-zealand-odi-series-1985/matches
1985,International,"Australia, Sri Lanka, West Indies in Australia, 1985",https://www.cricbuzz.com/cricket-series/519/australia-sri-lanka-west-indies-in-australia-1985/matches
1985,Women,New Zealand Women tour of India 1984-85,https://www.cricbuzz.com/cricket-series/4737/new-zealand-women-tour-of-india-1984-85/matches
1985,Women,New Zealand Women tour of Australia 1984-85,https://www.cricbuzz.com/cricket-series/5001/new-zealand-women-tour-of-australia-1984-85/matches
1986,International,"Australia, England, Pakistan, West Indies in Australia, 1986-87",https://www.cricbuzz.com/cricket-series/541/australia-england-pakistan-west-indies-in-australia-1986-87/matches
1986,International,"Sri Lanka in India ODI Series, 1986",https://www.cricbuzz.com/cricket-series/542/sri-lanka-in-india-odi-series-1986/matches
1986,International,"Sri Lanka in India Test Series, 1986-87",https://www.cricbuzz.com/cricket-series/1291/sri-lanka-in-india-test-series-1986-87/matches
1986,International,"India, Pakistan, Sri Lanka, West Indies in United Arab Emirates, 1986",https://www.cricbuzz.com/cricket-series/540/india-pakistan-sri-lanka-west-indies-in-united-arab-emirates-1986/matches
1986,International,"England in Australia, 1986-87",https://www.cricbuzz.com/cricket-series/1292/england-in-australia-1986-87/matches
1986,International,"West Indies in Pakistan Test Series, 1986",https://www.cricbuzz.com/cricket-series/1290/west-indies-in-pakistan-test-series-1986/matches
1986,International,"West Indies in Pakistan ODI Series, 1986",https://www.cricbuzz.com/cricket-series/539/west-indies-in-pakistan-odi-series-1986/matches
1986,International,"Australia in India Test Series, 1986",https://www.cricbuzz.com/cricket-series/1289/australia-in-india-test-series-1986/matches
1986,International,"Australia in India ODI Series, 1986",https://www.cricbuzz.com/cricket-series/538/australia-in-india-odi-series-1986/matches
1986,International,"New Zealand in England Test Series, 1986",https://www.cricbuzz.com/cricket-series/1288/new-zealand-in-england-test-series-1986/matches
1986,International,"New Zealand in England, 1986",https://www.cricbuzz.com/cricket-series/537/new-zealand-in-england-1986/matches
1986,International,"India in England Test Series, 1986",https://www.cricbuzz.com/cricket-series/1287/india-in-england-test-series-1986/matches
1986,International,"India in England, 1986",https://www.cricbuzz.com/cricket-series/536/india-in-england-1986/matches
1986,International,"Australia, India, New Zealand, Pakistan, Sri Lanka in United Arab Emirates, 1986",https://www.cricbuzz.com/cricket-series/535/australia-india-new-zealand-pakistan-sri-lanka-in-united-arab-emirates-1986/matches
1986,International,"New Zealand, Pakistan, Sri Lanka in Sri Lanka, 1986",https://www.cricbuzz.com/cricket-series/534/new-zealand-pakistan-sri-lanka-in-sri-lanka-1986/matches
1986,International,"Asia Cup, 1986",https://www.cricbuzz.com/cricket-series/533/asia-cup-1986/matches
1986,International,"Australia in New Zealand ODI Series, 1986",https://www.cricbuzz.com/cricket-series/531/australia-in-new-zealand-odi-series-1986/matches
1986,International,"Pakistan in Sri Lanka ODI Series, 1986",https://www.cricbuzz.com/cricket-series/530/pakistan-in-sri-lanka-odi-series-1986/matches
1986,International,"Pakistan in Sri Lanka Test Series, 1986",https://www.cricbuzz.com/cricket-series/1285/pakistan-in-sri-lanka-test-series-1986/matches
1986,International,"England in West Indies, 1986",https://www.cricbuzz.com/cricket-series/1286/england-in-west-indies-1986/matches
1986,International,"Australia in New Zealand, 1986",https://www.cricbuzz.com/cricket-series/1284/australia-in-new-zealand-1986/matches
1986,International,"England in West Indies ODI Series, 1986",https://www.cricbuzz.com/cricket-series/532/england-in-west-indies-odi-series-1986/matches
1986,International,"Australia, India, New Zealand in Australia, 1986",https://www.cricbuzz.com/cricket-series/529/australia-india-new-zealand-in-australia-1986/matches
1986,Women,India Women tour of England 1986,https://www.cricbuzz.com/cricket-series/4735/india-women-tour-of-england-1986/matches
1986,Women,Australia Women tour of New Zealand 1985-86,https://www.cricbuzz.com/cricket-series/5036/australia-women-tour-of-new-zealand-1985-86/matches
1987,International,West Indies in India ODI Series,https://www.cricbuzz.com/cricket-series/552/west-indies-in-india-odi-series/matches
1987,International,"New Zealand in Australia, 1987",https://www.cricbuzz.com/cricket-series/1298/new-zealand-in-australia-1987/matches
1987,International,"England in Pakistan Test Series, 1987",https://www.cricbuzz.com/cricket-series/1297/england-in-pakistan-test-series-1987/matches
1987,International,"West Indies in India Test Series, 1987-88",https://www.cricbuzz.com/cricket-series/1299/west-indies-in-india-test-series-1987-88/matches
1987,International,"England in Pakistan ODI Series, 1987",https://www.cricbuzz.com/cricket-series/549/england-in-pakistan-odi-series-1987/matches
1987,International,"Reliance World Cup, 1987",https://www.cricbuzz.com/cricket-series/548/reliance-world-cup-1987/matches
1987,International,"Pakistan in England Test Series, 1987",https://www.cricbuzz.com/cricket-series/1296/pakistan-in-england-test-series-1987/matches
1987,International,"Pakistan in England, 1987",https://www.cricbuzz.com/cricket-series/547/pakistan-in-england-1987/matches
1987,International,"New Zealand in Sri Lanka Test Series, 1987",https://www.cricbuzz.com/cricket-series/1295/new-zealand-in-sri-lanka-test-series-1987/matches
1987,International,"Australia, England, India, Pakistan in United Arab Emirates, 1987",https://www.cricbuzz.com/cricket-series/546/australia-england-india-pakistan-in-united-arab-emirates-1987/matches
1987,International,"West Indies in New Zealand ODI Series, 1987",https://www.cricbuzz.com/cricket-series/545/west-indies-in-new-zealand-odi-series-1987/matches
1987,International,"West Indies in New Zealand Test Series, 1987",https://www.cricbuzz.com/cricket-series/1293/west-indies-in-new-zealand-test-series-1987/matches
1987,International,"Pakistan in India Test Series, 1987",https://www.cricbuzz.com/cricket-series/1294/pakistan-in-india-test-series-1987/matches
1987,International,"Pakistan in India ODI Series, 1987",https://www.cricbuzz.com/cricket-series/544/pakistan-in-india-odi-series-1987/matches
1987,International,"Australia, England, West Indies in Australia, 1987",https://www.cricbuzz.com/cricket-series/543/australia-england-west-indies-in-australia-1987/matches
1987,Women,Australia Women tour of England 1987,https://www.cricbuzz.com/cricket-series/4716/australia-women-tour-of-england-1987/matches
1987,Women,Australia Women tour of Ireland 1987,https://www.cricbuzz.com/cricket-series/5183/australia-women-tour-of-ireland-1987/matches
1987,Women,New Zealand Women tour of Australia 1986-87,https://www.cricbuzz.com/cricket-series/5157/new-zealand-women-tour-of-australia-1986-87/matches
1988,International,New Zealand in India ODI Series,https://www.cricbuzz.com/cricket-series/562/new-zealand-in-india-odi-series/matches
1988,International,"Australia, Pakistan, West Indies in Australia",https://www.cricbuzz.com/cricket-series/563/australia-pakistan-west-indies-in-australia/matches
1988,International,"West Indies in Australia, 1988-89",https://www.cricbuzz.com/cricket-series/1308/west-indies-in-australia-1988-89/matches
1988,International,"New Zealand in India Test Series, 1988",https://www.cricbuzz.com/cricket-series/1307/new-zealand-in-india-test-series-1988/matches
1988,International,"Asia Cup, 1988",https://www.cricbuzz.com/cricket-series/561/asia-cup-1988/matches
1988,International,"India, Pakistan, West Indies in United Arab Emirates",https://www.cricbuzz.com/cricket-series/560/india-pakistan-west-indies-in-united-arab-emirates/matches
1988,International,Australia in Pakistan ODI Series,https://www.cricbuzz.com/cricket-series/559/australia-in-pakistan-odi-series/matches
1988,International,"Australia in Pakistan Test Series, 1988",https://www.cricbuzz.com/cricket-series/1306/australia-in-pakistan-test-series-1988/matches
1988,International,Sri Lanka in England,https://www.cricbuzz.com/cricket-series/558/sri-lanka-in-england/matches
1988,International,"Sri Lanka in England Test Match, 1988",https://www.cricbuzz.com/cricket-series/1305/sri-lanka-in-england-test-match-1988/matches
1988,International,"West Indies in England, 1988",https://www.cricbuzz.com/cricket-series/1304/west-indies-in-england-1988/matches
1988,International,West Indies in England,https://www.cricbuzz.com/cricket-series/557/west-indies-in-england/matches
1988,International,"Pakistan in West Indies Test Series, 1988",https://www.cricbuzz.com/cricket-series/1303/pakistan-in-west-indies-test-series-1988/matches
1988,International,"India, New Zealand, Sri Lanka in United Arab Emirates",https://www.cricbuzz.com/cricket-series/556/india-new-zealand-sri-lanka-in-united-arab-emirates/matches
1988,International,Pakistan in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/555/pakistan-in-west-indies-odi-series/matches
1988,International,England in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/554/england-in-new-zealand-odi-series/matches
1988,International,"England in New Zealand Test Series, 1988",https://www.cricbuzz.com/cricket-series/1302/england-in-new-zealand-test-series-1988/matches
1988,International,"Sri Lanka in Australia Test Match, 1988",https://www.cricbuzz.com/cricket-series/1301/sri-lanka-in-australia-test-match-1988/matches
1988,International,"England in Australia, 1988",https://www.cricbuzz.com/cricket-series/553/england-in-australia-1988/matches
1988,International,"England in Australia, 1988",https://www.cricbuzz.com/cricket-series/1300/england-in-australia-1988/matches
1988,International,"West Indies in India, 1988",https://www.cricbuzz.com/cricket-series/550/west-indies-in-india-1988/matches
1988,International,"Australia, New Zealand, Sri Lanka in Australia",https://www.cricbuzz.com/cricket-series/551/australia-new-zealand-sri-lanka-in-australia/matches
1988,Women,Shell Bicentennial Womens World Cup 1988,https://www.cricbuzz.com/cricket-series/8548/shell-bicentennial-womens-world-cup-1988/matches
1988,Women,Australia Women tour of New Zealand 1988,https://www.cricbuzz.com/cricket-series/5190/australia-women-tour-of-new-zealand-1988/matches
1989,International,"Australia, Pakistan, Sri Lanka in Australia, 1989-90",https://www.cricbuzz.com/cricket-series/572/australia-pakistan-sri-lanka-in-australia-1989-90/matches
1989,International,"India in Pakistan ODI Series, 1989",https://www.cricbuzz.com/cricket-series/571/india-in-pakistan-odi-series-1989/matches
1989,International,"Sri Lanka in Australia Test Series, 1989",https://www.cricbuzz.com/cricket-series/1314/sri-lanka-in-australia-test-series-1989/matches
1989,International,"New Zealand in Australia, 1989",https://www.cricbuzz.com/cricket-series/1312/new-zealand-in-australia-1989/matches
1989,International,"India in Pakistan Test Series, 1989",https://www.cricbuzz.com/cricket-series/1313/india-in-pakistan-test-series-1989/matches
1989,International,"Australia, England, India, Pakistan, Sri Lanka, West Indies in India, 1989",https://www.cricbuzz.com/cricket-series/570/australia-england-india-pakistan-sri-lanka-west-indies-in-india-1989/matches
1989,International,"India, Pakistan, West Indies in United Arab Emirates, 1989",https://www.cricbuzz.com/cricket-series/569/india-pakistan-west-indies-in-united-arab-emirates-1989/matches
1989,International,"Australia in England, 1989",https://www.cricbuzz.com/cricket-series/1311/australia-in-england-1989/matches
1989,International,"Australia in England, 1989",https://www.cricbuzz.com/cricket-series/568/australia-in-england-1989/matches
1989,International,"India in West Indies Test Series, 1989",https://www.cricbuzz.com/cricket-series/1310/india-in-west-indies-test-series-1989/matches
1989,International,"Pakistan, Sri Lanka in United Arab Emirates, 1989",https://www.cricbuzz.com/cricket-series/567/pakistan-sri-lanka-in-united-arab-emirates-1989/matches
1989,International,India in West Indies ODI Series,https://www.cricbuzz.com/cricket-series/566/india-in-west-indies-odi-series/matches
1989,International,Pakistan in New Zealand ODI Series,https://www.cricbuzz.com/cricket-series/565/pakistan-in-new-zealand-odi-series/matches
1989,International,Pakistan in New Zealand,https://www.cricbuzz.com/cricket-series/564/pakistan-in-new-zealand/matches
1989,International,"Pakistan in New Zealand Test Series, 1989",https://www.cricbuzz.com/cricket-series/1309/pakistan-in-new-zealand-test-series-1989/matches
1989,Women,Womens European Championship 1989,https://www.cricbuzz.com/cricket-series/8053/womens-european-championship-1989/matches
1990,International,"Bangladesh, India, Sri Lanka in India, 1990",https://www.cricbuzz.com/cricket-series/584/bangladesh-india-sri-lanka-in-india-1990/matches
1990,International,"Pakistan, Sri Lanka in United Arab Emirates, 1990",https://www.cricbuzz.com/cricket-series/583/pakistan-sri-lanka-in-united-arab-emirates-1990/matches
1990,International,"Sri Lanka in India ODI Series, 1990",https://www.cricbuzz.com/cricket-series/582/sri-lanka-in-india-odi-series-1990/matches
1990,International,"Australia, England, New Zealand in Australia, 1990-91",https://www.cricbuzz.com/cricket-series/585/australia-england-new-zealand-in-australia-1990-91/matches
1990,International,"Sri Lanka in India Test Match, 1990",https://www.cricbuzz.com/cricket-series/1322/sri-lanka-in-india-test-match-1990/matches
1990,International,"England in Australia, 1990-91",https://www.cricbuzz.com/cricket-series/1324/england-in-australia-1990-91/matches
1990,International,"West Indies in Pakistan Test Series, 1990",https://www.cricbuzz.com/cricket-series/1323/west-indies-in-pakistan-test-series-1990/matches
1990,International,"West Indies in Pakistan ODI Series, 1990",https://www.cricbuzz.com/cricket-series/581/west-indies-in-pakistan-odi-series-1990/matches
1990,International,"New Zealand in Pakistan ODI Series, 1990",https://www.cricbuzz.com/cricket-series/580/new-zealand-in-pakistan-odi-series-1990/matches
1990,International,"New Zealand in Pakistan Test Series, 1990",https://www.cricbuzz.com/cricket-series/1321/new-zealand-in-pakistan-test-series-1990/matches
1990,International,"India in England Test Series, 1990",https://www.cricbuzz.com/cricket-series/1320/india-in-england-test-series-1990/matches
1990,International,"India in England, 1990",https://www.cricbuzz.com/cricket-series/579/india-in-england-1990/matches
1990,International,"New Zealand in England Test Series, 1990",https://www.cricbuzz.com/cricket-series/1319/new-zealand-in-england-test-series-1990/matches
1990,International,"New Zealand in England, 1990",https://www.cricbuzz.com/cricket-series/578/new-zealand-in-england-1990/matches
1990,International,"Australia, Bangladesh, India, New Zealand, Pakistan, Sri Lanka in United Arab Emirates, 1990 (AUSTRA",https://www.cricbuzz.com/cricket-series/577/australia-bangladesh-india-new-zealand-pakistan-sri-lanka-in-united-arab-emirates-1990-austra/matches
1990,International,"Australia in New Zealand, 1990",https://www.cricbuzz.com/cricket-series/1317/australia-in-new-zealand-1990/matches
1990,International,"England in West Indies, 1990",https://www.cricbuzz.com/cricket-series/575/england-in-west-indies-1990/matches
1990,International,"England in West Indies,1990",https://www.cricbuzz.com/cricket-series/574/england-in-west-indies1990/matches
1990,International,"Australia, India, New Zealand in New Zealand, 1990",https://www.cricbuzz.com/cricket-series/573/australia-india-new-zealand-in-new-zealand-1990/matches
1990,International,"England in West Indies, 1990",https://www.cricbuzz.com/cricket-series/1318/england-in-west-indies-1990/matches
1990,International,"England in West Indies ODI Series, 1990",https://www.cricbuzz.com/cricket-series/576/england-in-west-indies-odi-series-1990/matches
1990,International,"India in New Zealand Test Series, 1990",https://www.cricbuzz.com/cricket-series/1316/india-in-new-zealand-test-series-1990/matches
1990,International,"Pakistan in Australia Test Series, 1990",https://www.cricbuzz.com/cricket-series/1315/pakistan-in-australia-test-series-1990/matches
1990,Women,England Women tour of Ireland 1990,https://www.cricbuzz.com/cricket-series/8305/england-women-tour-of-ireland-1990/matches
1990,Women,Womens European Championship 1990,https://www.cricbuzz.com/cricket-series/6556/womens-european-championship-1990/matches
1990,Women,Australia Women tour of New Zealand 1989-90,https://www.cricbuzz.com/cricket-series/4702/australia-women-tour-of-new-zealand-1989-90/matches
1971,International,"India in England Test Series, 1971",https://www.cricbuzz.com/cricket-series/1189/india-in-england-test-series-1971/matches
1971,International,"Pakistan in England Test Series, 1971",https://www.cricbuzz.com/cricket-series/1188/pakistan-in-england-test-series-1971/matches
1971,International,"England in New Zealand Test Series, 1971",https://www.cricbuzz.com/cricket-series/1186/england-in-new-zealand-test-series-1971/matches
1971,International,"India in West Indies Test Series, 1971",https://www.cricbuzz.com/cricket-series/1187/india-in-west-indies-test-series-1971/matches
1971,International,"England in Australia ODI Match, 1971",https://www.cricbuzz.com/cricket-series/455/england-in-australia-odi-match-1971/matches
1972,International,"Pakistan in Australia Test Series, 1972-73",https://www.cricbuzz.com/cricket-series/1192/pakistan-in-australia-test-series-1972-73/matches
1972,International,"England in India Test Series, 1972-73",https://www.cricbuzz.com/cricket-series/1193/england-in-india-test-series-1972-73/matches
1972,International,"Australia in England, 1972",https://www.cricbuzz.com/cricket-series/456/australia-in-england-1972/matches
1972,International,"Australia in England, 1972",https://www.cricbuzz.com/cricket-series/1191/australia-in-england-1972/matches
1972,International,"New Zealand in West Indies Test Series, 1972",https://www.cricbuzz.com/cricket-series/1190/new-zealand-in-west-indies-test-series-1972/matches
1972,Women,New Zealand Women tour of South Africa 1971-72,https://www.cricbuzz.com/cricket-series/4968/new-zealand-women-tour-of-south-africa-1971-72/matches
1972,Women,New Zealand Women tour of Australia 1972,https://www.cricbuzz.com/cricket-series/8431/new-zealand-women-tour-of-australia-1972/matches
1973,International,New Zealand in Australia Test Series,https://www.cricbuzz.com/cricket-series/1199/new-zealand-in-australia-test-series/matches
1973,International,"West Indies in England, 1973",https://www.cricbuzz.com/cricket-series/459/west-indies-in-england-1973/matches
1973,International,West Indies in England,https://www.cricbuzz.com/cricket-series/1198/west-indies-in-england/matches
1973,International,"New Zealand in England, 1973",https://www.cricbuzz.com/cricket-series/458/new-zealand-in-england-1973/matches
1973,International,"New Zealand in England Test Series, 1973",https://www.cricbuzz.com/cricket-series/1197/new-zealand-in-england-test-series-1973/matches
1973,International,"England in Pakistan Test Series, 1973",https://www.cricbuzz.com/cricket-series/1195/england-in-pakistan-test-series-1973/matches
1973,International,"Australia in West Indies, 1973",https://www.cricbuzz.com/cricket-series/1196/australia-in-west-indies-1973/matches
1973,International,"Pakistan in New Zealand ODI Match, 1973",https://www.cricbuzz.com/cricket-series/457/pakistan-in-new-zealand-odi-match-1973/matches
1973,International,"Pakistan in New Zealand Test Series, 1973",https://www.cricbuzz.com/cricket-series/1194/pakistan-in-new-zealand-test-series-1973/matches
1973,Women,Womens World Cup 1973,https://www.cricbuzz.com/cricket-series/4863/womens-world-cup-1973/matches
1974,International,"England in Australia, 1974-75",https://www.cricbuzz.com/cricket-series/1205/england-in-australia-1974-75/matches
1974,International,West Indies in India Test Series,https://www.cricbuzz.com/cricket-series/1204/west-indies-in-india-test-series/matches
1974,International,"Pakistan in England, 1974",https://www.cricbuzz.com/cricket-series/462/pakistan-in-england-1974/matches
1974,International,Pakistan in England Test Series,https://www.cricbuzz.com/cricket-series/1203/pakistan-in-england-test-series/matches
1974,International,"India in England, 1974",https://www.cricbuzz.com/cricket-series/461/india-in-england-1974/matches
1974,International,India in England Test Series,https://www.cricbuzz.com/cricket-series/1202/india-in-england-test-series/matches
1974,International,"Australia in New Zealand ODI Series, 1974",https://www.cricbuzz.com/cricket-series/460/australia-in-new-zealand-odi-series-1974/matches
1974,International,Australia in New Zealand Test Series,https://www.cricbuzz.com/cricket-series/1200/australia-in-new-zealand-test-series/matches
1974,International,England in West Indies,https://www.cricbuzz.com/cricket-series/1201/england-in-west-indies/matches
1975,International,"West Indies in Australia ODI Match, 1975",https://www.cricbuzz.com/cricket-series/466/west-indies-in-australia-odi-match-1975/matches
1975,International,West Indies in Australia,https://www.cricbuzz.com/cricket-series/1209/west-indies-in-australia/matches
1975,International,"Australia in England, 1975",https://www.cricbuzz.com/cricket-series/1208/australia-in-england-1975/matches
1975,International,"Prudential World Cup, 1975",https://www.cricbuzz.com/cricket-series/465/prudential-world-cup-1975/matches
1975,International,"England in New Zealand ODI Series, 1975",https://www.cricbuzz.com/cricket-series/464/england-in-new-zealand-odi-series-1975/matches
1975,International,England in New Zealand Test Series,https://www.cricbuzz.com/cricket-series/1206/england-in-new-zealand-test-series/matches
1975,International,West Indies in Pakistan Test Series,https://www.cricbuzz.com/cricket-series/1207/west-indies-in-pakistan-test-series/matches
1975,International,"England in Australia ODI Match, 1975",https://www.cricbuzz.com/cricket-series/463/england-in-australia-odi-match-1975/matches
1975,Women,Australia Women tour of New Zealand 1975,https://www.cricbuzz.com/cricket-series/8458/australia-women-tour-of-new-zealand-1975/matches
1976,International,"Pakistan in Australia Test Series, 1976-77",https://www.cricbuzz.com/cricket-series/1215/pakistan-in-australia-test-series-1976-77/matches
1976,International,"England in India Test Series, 1976-77",https://www.cricbuzz.com/cricket-series/1216/england-in-india-test-series-1976-77/matches
1976,International,"New Zealand in India Test Series, 1976",https://www.cricbuzz.com/cricket-series/1214/new-zealand-in-india-test-series-1976/matches
1976,International,"New Zealand in Pakistan ODI Match, 1976",https://www.cricbuzz.com/cricket-series/469/new-zealand-in-pakistan-odi-match-1976/matches
1976,International,"New Zealand in Pakistan Test Series, 1976",https://www.cricbuzz.com/cricket-series/1213/new-zealand-in-pakistan-test-series-1976/matches
1976,International,"West Indies in England, 1976",https://www.cricbuzz.com/cricket-series/468/west-indies-in-england-1976/matches
1976,International,West Indies in England,https://www.cricbuzz.com/cricket-series/1212/west-indies-in-england/matches
1976,International,India in West Indies Test Series,https://www.cricbuzz.com/cricket-series/1211/india-in-west-indies-test-series/matches
1976,International,"India in New Zealand ODI Series, 1976",https://www.cricbuzz.com/cricket-series/467/india-in-new-zealand-odi-series-1976/matches
1976,International,India in New Zealand Test Series,https://www.cricbuzz.com/cricket-series/1210/india-in-new-zealand-test-series/matches
1976,Women,West Indies Women tour of India 1976-77,https://www.cricbuzz.com/cricket-series/4954/west-indies-women-tour-of-india-1976-77/matches
1976,Women,Australia Women tour of England 1976,https://www.cricbuzz.com/cricket-series/4826/australia-women-tour-of-england-1976/matches
1976,Women,Australia Women tour of West Indies 1975-76,https://www.cricbuzz.com/cricket-series/4961/australia-women-tour-of-west-indies-1975-76/matches
1977,International,"England in Pakistan ODI Series, 1977",https://www.cricbuzz.com/cricket-series/472/england-in-pakistan-odi-series-1977/matches
1977,International,"England in Pakistan Test Series, 1977-78",https://www.cricbuzz.com/cricket-series/1221/england-in-pakistan-test-series-1977-78/matches
1977,International,"India in Australia Test Series, 1977-78",https://www.cricbuzz.com/cricket-series/1222/india-in-australia-test-series-1977-78/matches
1977,International,"Australia in England, 1977",https://www.cricbuzz.com/cricket-series/1220/australia-in-england-1977/matches
1977,International,"Australia in England, 1977",https://www.cricbuzz.com/cricket-series/471/australia-in-england-1977/matches
1977,International,"Pakistan in West Indies ODI Match, 1977",https://www.cricbuzz.com/cricket-series/470/pakistan-in-west-indies-odi-match-1977/matches
1977,International,"England in Australia, 1977",https://www.cricbuzz.com/cricket-series/1218/england-in-australia-1977/matches
1977,International,"Australia in New Zealand Test Series, 1977",https://www.cricbuzz.com/cricket-series/1217/australia-in-new-zealand-test-series-1977/matches
1977,International,"Pakistan in West Indies Test Series, 1977",https://www.cricbuzz.com/cricket-series/1219/pakistan-in-west-indies-test-series-1977/matches
1977,Women,Women's World Cup 1977-78,https://www.cricbuzz.com/cricket-series/4996/womens-world-cup-1977-78/matches
1977,Women,"India Women tour of Australia, 1977",https://www.cricbuzz.com/cricket-series/6008/india-women-tour-of-australia-1977/matches
1977,Women,India Women tour of New Zealand 1977,https://www.cricbuzz.com/cricket-series/8456/india-women-tour-of-new-zealand-1977/matches
1978,International,"England in Australia, 1978-79",https://www.cricbuzz.com/cricket-series/1229/england-in-australia-1978-79/matches
1978,International,"West Indies in India Test Series, 1978-79",https://www.cricbuzz.com/cricket-series/1228/west-indies-in-india-test-series-1978-79/matches
1978,International,"India in Pakistan Test Series, 1978",https://www.cricbuzz.com/cricket-series/1227/india-in-pakistan-test-series-1978/matches
1978,International,"India in Pakistan ODI Series, 1978",https://www.cricbuzz.com/cricket-series/476/india-in-pakistan-odi-series-1978/matches
1978,International,"New Zealand in England Test Series, 1978",https://www.cricbuzz.com/cricket-series/1226/new-zealand-in-england-test-series-1978/matches
1978,International,"New Zealand in England, 1978",https://www.cricbuzz.com/cricket-series/475/new-zealand-in-england-1978/matches
1978,International,"Pakistan in England Test Series, 1978",https://www.cricbuzz.com/cricket-series/1225/pakistan-in-england-test-series-1978/matches
1978,International,"Pakistan in England, 1978",https://www.cricbuzz.com/cricket-series/474/pakistan-in-england-1978/matches
1978,International,"Australia in West Indies, 1978",https://www.cricbuzz.com/cricket-series/1224/australia-in-west-indies-1978/matches
1978,International,"Australia in West Indies ODI Series, 1978",https://www.cricbuzz.com/cricket-series/473/australia-in-west-indies-odi-series-1978/matches
1978,International,"England in New Zealand Test Series, 1978",https://www.cricbuzz.com/cricket-series/1223/england-in-new-zealand-test-series-1978/matches
1979,International,"England in Australia Test Series, 1979-80",https://www.cricbuzz.com/cricket-series/1236/england-in-australia-test-series-1979-80/matches
1979,International,"West Indies in Australia, 1979-80",https://www.cricbuzz.com/cricket-series/1234/west-indies-in-australia-1979-80/matches
1979,International,"Australia, England, West Indies in Australia, 1979-80",https://www.cricbuzz.com/cricket-series/479/australia-england-west-indies-in-australia-1979-80/matches
